code,sheet,recording,image,image_path,label_table,labeled_keypoints,total_keypoints
Q0470,1,20231031_chew_record_L,img329532.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img329532.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0471,1,20231031_chew_record_L,img346318.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img346318.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0472,1,20231031_chew_record_L,img368778.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img368778.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0473,1,20231031_chew_record_L,img386351.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img386351.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0474,1,20231031_chew_record_L,img392193.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img392193.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0475,1,20231031_chew_record_L,img401963.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img401963.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0476,1,20231031_chew_record_L,img415688.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img415688.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0477,1,20231031_chew_record_L,img424012.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img424012.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,16,28
Q0478,1,20231031_chew_record_L,img464428.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img464428.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0479,1,20231031_chew_record_L,img486154.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img486154.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0480,1,20231031_chew_record_L,img488521.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img488521.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0481,1,20231031_chew_record_L,img511074.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img511074.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,16,28
Q0482,1,20231031_chew_record_L,img512046.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img512046.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0483,1,20231031_chew_record_L,img513411.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img513411.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,16,28
Q0484,1,20231031_chew_record_L,img530507.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img530507.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,15,28
Q0485,1,20231031_chew_record_L,img546265.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img546265.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,16,28
Q0486,1,20231031_chew_record_L,img569682.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img569682.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0487,1,20231031_chew_record_L,img574430.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img574430.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0488,1,20231031_chew_record_L,img702571.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img702571.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0489,1,20231031_chew_record_L,img735543.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img735543.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0490,1,20231031_chew_record_L,img735563.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img735563.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0491,1,20231031_chew_record_L,img735858.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img735858.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0492,1,20231031_chew_record_L,img766353.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img766353.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0493,1,20231031_chew_record_L,img772055.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img772055.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,16,28
Q0494,1,20231031_chew_record_L,img795392.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img795392.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0495,1,20231031_chew_record_L,img811409.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img811409.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0496,1,20231031_chew_record_L,img827544.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/img827544.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_L/CollectedData_houlab.h5,17,28
Q0497,1,20231031_chew_record_R,im10039.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10039.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0498,1,20231031_chew_record_R,im10058.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10058.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0499,1,20231031_chew_record_R,im10059.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10059.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0500,1,20231031_chew_record_R,im10070.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10070.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0501,1,20231031_chew_record_R,im10148.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10148.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0502,1,20231031_chew_record_R,im10281.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10281.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,15,28
Q0503,1,20231031_chew_record_R,im10284.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10284.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,16,28
Q0504,1,20231031_chew_record_R,im10523.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im10523.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0505,1,20231031_chew_record_R,im25587.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im25587.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0506,1,20231031_chew_record_R,im9717.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9717.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,16,28
Q0507,1,20231031_chew_record_R,im9743.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9743.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,16,28
Q0508,1,20231031_chew_record_R,im9800.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9800.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0509,1,20231031_chew_record_R,im9817.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9817.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0510,1,20231031_chew_record_R,im9821.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9821.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0511,1,20231031_chew_record_R,im9835.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9835.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0512,1,20231031_chew_record_R,im9851.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9851.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,16,28
Q0513,1,20231031_chew_record_R,im9857.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9857.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0514,1,20231031_chew_record_R,im9927.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9927.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0515,1,20231031_chew_record_R,im9934.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9934.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0516,1,20231031_chew_record_R,im9956.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9956.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,16,28
Q0517,1,20231031_chew_record_R,im9988.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/im9988.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,16,28
Q0518,1,20231031_chew_record_R,img025821.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/img025821.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0519,1,20231031_chew_record_R,img035759.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/img035759.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0520,1,20231031_chew_record_R,img044955.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/img044955.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
Q0521,1,20231031_chew_record_R,img045202.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/img045202.png,/data/disk2/home/tony/demo1/model/cheese3d_demo_model/backend/cheese3d_demo_model-houlab-2025-05-28/labeled-data/20231031_chew_record_R/CollectedData_houlab.h5,17,28
